Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7808,0.7885,0.7909,0.7802,0.7808,0.7885,0.7909,0.7802,0.7808,0.7885,0.7909,0.7802,0.2874,0.2717,0.2655,0.2903,0.2874,0.2717,0.2655,0.2903,0.9927,0.9931,0.9932,0.9924,0.9927,0.9931,0.9932,0.9924,0.9927,0.9931,0.9932,0.9924,0.9702,0.972,0.964,0.9716,0.5899,0.5779,0.7028,0.5807,0.7167,0.7068,0.8022,0.7091,21344,21344,21344,21344,"528,52,8702,12062","551,29,8980,11784","420,160,6183,14581","546,34,8915,11849",0.9702,0.972,0.964,0.9716,0.5899,0.5779,0.7028,0.5807,0.7167,0.7068,0.8022,0.7091,21344,21344,21344,21344,"528,52,8702,12062","551,29,8980,11784","420,160,6183,14581","546,34,8915,11849"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Normal,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7857,0.7541,0.759,0.7588,0.7857,0.7541,0.759,0.7588,0.7857,0.7541,0.759,0.7588,0.3017,0.3316,0.3264,0.3319,0.3017,0.3316,0.3264,0.3319,0.9924,0.9907,0.9909,0.9909,0.9924,0.9907,0.9909,0.9909,0.9924,0.9907,0.9909,0.9909,0.9637,0.9656,0.9609,0.9656,0.68,0.6042,0.8041,0.5895,0.786,0.7288,0.8691,0.7171,21344,21344,21344,21344,"423,157,6674,14090","468,112,8336,12428","333,247,3934,16830","472,108,8653,12111",0.9637,0.9656,0.9609,0.9656,0.68,0.6042,0.8041,0.5895,0.786,0.7288,0.8691,0.7171,21344,21344,21344,21344,"423,157,6674,14090","468,112,8336,12428","333,247,3934,16830","472,108,8653,12111"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7387,0.7803,0.765,0.762,0.7387,0.7803,0.765,0.762,0.7387,0.7803,0.765,0.762,0.3172,0.2765,0.2948,0.3064,0.3172,0.2765,0.2948,0.3064,0.9902,0.9927,0.9918,0.9909,0.9902,0.9927,0.9918,0.9909,0.9902,0.9927,0.9918,0.9909,0.9669,0.9691,0.9654,0.9701,0.5708,0.5901,0.6216,0.5979,0.7016,0.717,0.7424,0.7232,21336,21336,21336,21336,"491,89,9069,11687","515,65,8681,12075","462,118,7955,12801","526,54,8526,12230",0.9669,0.9691,0.9654,0.9701,0.5708,0.5901,0.6216,0.5979,0.7016,0.717,0.7424,0.7232,21336,21336,21336,21336,"491,89,9069,11687","515,65,8681,12075","462,118,7955,12801","526,54,8526,12230"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.8274,0.8455,0.8464,0.8224,0.8274,0.8455,0.8464,0.8224,0.8274,0.8455,0.8464,0.8224,0.2365,0.2249,0.2291,0.2436,0.2365,0.2249,0.2291,0.2436,0.9945,0.9951,0.9952,0.9942,0.9945,0.9951,0.9952,0.9942,0.9945,0.9951,0.9952,0.9942,0.9708,0.9708,0.9691,0.9711,0.6851,0.7298,0.7146,0.7058,0.7892,0.8206,0.8102,0.8039,21336,21336,21336,21336,"522,58,6661,14095","513,67,5699,15057","492,88,6001,14755","522,58,6220,14536",0.9708,0.9708,0.9691,0.9711,0.6851,0.7298,0.7146,0.7058,0.7892,0.8206,0.8102,0.8039,21336,21336,21336,21336,"522,58,6661,14095","513,67,5699,15057","492,88,6001,14755","522,58,6220,14536"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_ENTRANCE_NORMAL-{CRN}_.pkl,Seq2Seq,SUBWAY_ENTRANCE,NORMAL,128,MSE,ADAM,True,False,0.7717,0.7874,0.7885,0.7786,0.7717,0.7874,0.7885,0.7786,0.7717,0.7874,0.7885,0.7786,0.2914,0.2717,0.2689,0.2931,0.2914,0.2717,0.2689,0.2931,0.9922,0.993,0.9931,0.9923,0.9922,0.993,0.9931,0.9923,0.9922,0.993,0.9931,0.9923,0.9679,0.9719,0.9634,0.9709,0.6125,0.5671,0.7116,0.5905,0.735,0.6978,0.8083,0.7171,21336,21336,21336,21336,"496,84,8183,12573","551,29,9207,11549","409,171,5982,14774","537,43,8695,12061",0.9679,0.9719,0.9634,0.9709,0.6125,0.5671,0.7116,0.5905,0.735,0.6978,0.8083,0.7171,21336,21336,21336,21336,"496,84,8183,12573","551,29,9207,11549","409,171,5982,14774","537,43,8695,12061"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9726,0.959,0.9594,0.9736,0.9726,0.959,0.9594,0.9736,0.9726,0.959,0.9594,0.9736,0.1111,0.1111,0.1111,0.1006,0.1111,0.1111,0.1111,0.1006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8866,0.9348,0.8994,0.9317,0.9391,0.9655,0.9463,0.9639,11475,11475,11475,11475,"9,0,1301,10165","8,1,747,10719","9,0,1154,10312","8,1,783,10683",0.9992,0.9991,0.9992,0.9991,0.8866,0.9348,0.8994,0.9317,0.9391,0.9655,0.9463,0.9639,11475,11475,11475,11475,"9,0,1301,10165","8,1,747,10719","9,0,1154,10312","8,1,783,10683"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9681,0.9624,0.9558,0.9735,0.9681,0.9624,0.9558,0.9735,0.9681,0.9624,0.9558,0.9735,0.1111,0.1111,0.1111,0.1015,0.1111,0.1111,0.1111,0.1015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9992,0.8521,0.9332,0.8986,0.8293,0.9194,0.9647,0.9458,0.9059,11475,11475,11475,11475,"9,0,1697,9769","8,1,765,10701","9,0,1164,10302","9,0,1959,9507",0.9992,0.9991,0.9992,0.9992,0.8521,0.9332,0.8986,0.8293,0.9194,0.9647,0.9458,0.9059,11475,11475,11475,11475,"9,0,1697,9769","8,1,765,10701","9,0,1164,10302","9,0,1959,9507"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9718,0.9576,0.9582,0.9731,0.9718,0.9576,0.9582,0.9731,0.9718,0.9576,0.9582,0.9731,0.1111,0.1111,0.1111,0.1055,0.1111,0.1111,0.1111,0.1055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8806,0.9424,0.8946,0.938,0.9357,0.9696,0.9436,0.9673,11475,11475,11475,11475,"9,0,1370,10096","8,1,660,10806","9,0,1210,10256","8,1,710,10756",0.9992,0.9991,0.9992,0.9991,0.8806,0.9424,0.8946,0.938,0.9357,0.9696,0.9436,0.9673,11475,11475,11475,11475,"9,0,1370,10096","8,1,660,10806","9,0,1210,10256","8,1,710,10756"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9682,0.96,0.9573,0.9739,0.9682,0.96,0.9573,0.9739,0.9682,0.96,0.9573,0.9739,0.1111,0.1111,0.1111,0.0993,0.1111,0.1111,0.1111,0.0993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8512,0.9304,0.9007,0.9313,0.9189,0.9632,0.947,0.9637,11475,11475,11475,11475,"9,0,1707,9759","8,1,798,10668","9,0,1139,10327","8,1,787,10679",0.9992,0.9991,0.9992,0.9991,0.8512,0.9304,0.9007,0.9313,0.9189,0.9632,0.947,0.9637,11475,11475,11475,11475,"9,0,1707,9759","8,1,798,10668","9,0,1139,10327","8,1,787,10679"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9738,0.9682,0.9683,0.9759,0.9738,0.9682,0.9683,0.9759,0.9738,0.9682,0.9683,0.9759,0.1111,0.1111,0.1111,0.0639,0.1111,0.1111,0.1111,0.0639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8744,0.9633,0.906,0.9557,0.9322,0.9806,0.9499,0.9766,11475,11475,11475,11475,"9,0,1441,10025","8,1,420,11046","9,0,1079,10387","8,1,507,10959",0.9992,0.9991,0.9992,0.9991,0.8744,0.9633,0.906,0.9557,0.9322,0.9806,0.9499,0.9766,11475,11475,11475,11475,"9,0,1441,10025","8,1,420,11046","9,0,1079,10387","8,1,507,10959"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9715,0.959,0.9588,0.9737,0.9715,0.959,0.9588,0.9737,0.9715,0.959,0.9588,0.9737,0.1111,0.1111,0.1111,0.1066,0.1111,0.1111,0.1111,0.1066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8722,0.9428,0.8935,0.941,0.931,0.9698,0.943,0.9688,11475,11475,11475,11475,"9,0,1466,10000","8,1,655,10811","9,0,1222,10244","8,1,676,10790",0.9992,0.9991,0.9992,0.9991,0.8722,0.9428,0.8935,0.941,0.931,0.9698,0.943,0.9688,11475,11475,11475,11475,"9,0,1466,10000","8,1,655,10811","9,0,1222,10244","8,1,676,10790"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9744,0.9665,0.9663,0.9751,0.9744,0.9665,0.9663,0.9751,0.9744,0.9665,0.9663,0.9751,0.1111,0.1111,0.1111,0.1008,0.1111,0.1111,0.1111,0.1008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8803,0.9607,0.8993,0.9569,0.9355,0.9792,0.9462,0.9772,11475,11475,11475,11475,"9,0,1374,10092","8,1,450,11016","9,0,1156,10310","8,1,494,10972",0.9992,0.9991,0.9992,0.9991,0.8803,0.9607,0.8993,0.9569,0.9355,0.9792,0.9462,0.9772,11475,11475,11475,11475,"9,0,1374,10092","8,1,450,11016","9,0,1156,10310","8,1,494,10972"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.973,0.9606,0.9603,0.9742,0.973,0.9606,0.9603,0.9742,0.973,0.9606,0.9603,0.9742,0.1111,0.1111,0.1111,0.1027,0.1111,0.1111,0.1111,0.1027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8788,0.9502,0.8973,0.9484,0.9347,0.9737,0.9451,0.9728,11475,11475,11475,11475,"9,0,1391,10075","8,1,570,10896","9,0,1178,10288","8,1,591,10875",0.9992,0.9991,0.9992,0.9991,0.8788,0.9502,0.8973,0.9484,0.9347,0.9737,0.9451,0.9728,11475,11475,11475,11475,"9,0,1391,10075","8,1,570,10896","9,0,1178,10288","8,1,591,10875"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9703,0.9591,0.9506,0.9726,0.9703,0.9591,0.9506,0.9726,0.9703,0.9591,0.9506,0.9726,0.1111,0.1111,0.1111,0.1045,0.1111,0.1111,0.1111,0.1045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8708,0.916,0.8956,0.9171,0.9301,0.9554,0.9441,0.956,11475,11475,11475,11475,"9,0,1483,9983","8,1,963,10503","9,0,1198,10268","8,1,950,10516",0.9992,0.9991,0.9992,0.9991,0.8708,0.916,0.8956,0.9171,0.9301,0.9554,0.9441,0.956,11475,11475,11475,11475,"9,0,1483,9983","8,1,963,10503","9,0,1198,10268","8,1,950,10516"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9726,0.9579,0.9586,0.9725,0.9726,0.9579,0.9586,0.9725,0.9726,0.9579,0.9586,0.9725,0.1097,0.1111,0.1111,0.1013,0.1097,0.1111,0.1111,0.1013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8904,0.9336,0.8987,0.9309,0.9412,0.9649,0.9459,0.9634,11475,11475,11475,11475,"9,0,1258,10208","8,1,761,10705","9,0,1162,10304","8,1,792,10674",0.9992,0.9991,0.9992,0.9991,0.8904,0.9336,0.8987,0.9309,0.9412,0.9649,0.9459,0.9634,11475,11475,11475,11475,"9,0,1258,10208","8,1,761,10705","9,0,1162,10304","8,1,792,10674"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9708,0.959,0.959,0.9729,0.9708,0.959,0.959,0.9729,0.9708,0.959,0.959,0.9729,0.1111,0.1111,0.1111,0.1088,0.1111,0.1111,0.1111,0.1088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8654,0.9398,0.8913,0.937,0.9271,0.9682,0.9418,0.9667,11475,11475,11475,11475,"9,0,1544,9922","8,1,690,10776","9,0,1247,10219","8,1,722,10744",0.9992,0.9991,0.9992,0.9991,0.8654,0.9398,0.8913,0.937,0.9271,0.9682,0.9418,0.9667,11475,11475,11475,11475,"9,0,1544,9922","8,1,690,10776","9,0,1247,10219","8,1,722,10744"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9697,0.9634,0.9618,0.9755,0.9697,0.9634,0.9618,0.9755,0.9697,0.9634,0.9618,0.9755,0.1111,0.1111,0.1111,0.0961,0.1111,0.1111,0.1111,0.0961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991,0.9991,0.9992,0.9991,0.9579,0.9474,0.904,0.941,0.9777,0.9722,0.9488,0.9688,11475,11475,11475,11475,"8,1,482,10984","8,1,603,10863","9,0,1102,10364","8,1,676,10790",0.9991,0.9991,0.9992,0.9991,0.9579,0.9474,0.904,0.941,0.9777,0.9722,0.9488,0.9688,11475,11475,11475,11475,"8,1,482,10984","8,1,603,10863","9,0,1102,10364","8,1,676,10790"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9707,0.9629,0.9627,0.977,0.9707,0.9629,0.9627,0.977,0.9707,0.9629,0.9627,0.977,0.0877,0.1096,0.1111,0.0715,0.0877,0.1096,0.1111,0.0715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9124,0.8839,0.9285,0.8905,0.9534,0.9376,0.9622,0.9413,11475,11475,11475,11475,"9,0,1005,10461","9,0,1332,10134","9,0,820,10646","9,0,1257,10209",0.9992,0.9992,0.9992,0.9992,0.9124,0.8839,0.9285,0.8905,0.9534,0.9376,0.9622,0.9413,11475,11475,11475,11475,"9,0,1005,10461","9,0,1332,10134","9,0,820,10646","9,0,1257,10209"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9707,0.9631,0.9626,0.977,0.9707,0.9631,0.9626,0.977,0.9707,0.9631,0.9626,0.977,0.0873,0.1097,0.1111,0.0734,0.0873,0.1097,0.1111,0.0734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9128,0.8837,0.9266,0.8904,0.9536,0.9375,0.9611,0.9412,11475,11475,11475,11475,"9,0,1001,10465","9,0,1335,10131","9,0,842,10624","9,0,1258,10208",0.9992,0.9992,0.9992,0.9992,0.9128,0.8837,0.9266,0.8904,0.9536,0.9375,0.9611,0.9412,11475,11475,11475,11475,"9,0,1001,10465","9,0,1335,10131","9,0,842,10624","9,0,1258,10208"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9714,0.9543,0.9548,0.9705,0.9714,0.9543,0.9548,0.9705,0.9714,0.9543,0.9548,0.9705,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8813,0.9377,0.8837,0.9366,0.9361,0.9671,0.9375,0.9665,11475,11475,11475,11475,"9,0,1362,10104","8,1,714,10752","9,0,1335,10131","8,1,727,10739",0.9992,0.9991,0.9992,0.9991,0.8813,0.9377,0.8837,0.9366,0.9361,0.9671,0.9375,0.9665,11475,11475,11475,11475,"9,0,1362,10104","8,1,714,10752","9,0,1335,10131","8,1,727,10739"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9711,0.9563,0.956,0.9726,0.9711,0.9563,0.956,0.9726,0.9711,0.9563,0.956,0.9726,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8758,0.9311,0.8863,0.9303,0.933,0.9635,0.9389,0.9631,11475,11475,11475,11475,"9,0,1425,10041","8,1,790,10676","9,0,1305,10161","8,1,799,10667",0.9992,0.9991,0.9992,0.9991,0.8758,0.9311,0.8863,0.9303,0.933,0.9635,0.9389,0.9631,11475,11475,11475,11475,"9,0,1425,10041","8,1,790,10676","9,0,1305,10161","8,1,799,10667"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9708,0.9563,0.9561,0.9726,0.9708,0.9563,0.9561,0.9726,0.9708,0.9563,0.9561,0.9726,0.1111,0.1111,0.1111,0.0734,0.1111,0.1111,0.1111,0.0734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8832,0.934,0.8932,0.9345,0.9372,0.9651,0.9428,0.9654,11475,11475,11475,11475,"9,0,1340,10126","8,1,756,10710","9,0,1226,10240","8,1,751,10715",0.9992,0.9991,0.9992,0.9991,0.8832,0.934,0.8932,0.9345,0.9372,0.9651,0.9428,0.9654,11475,11475,11475,11475,"9,0,1340,10126","8,1,756,10710","9,0,1226,10240","8,1,751,10715"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9703,0.9633,0.9625,0.9764,0.9703,0.9633,0.9625,0.9764,0.9703,0.9633,0.9625,0.9764,0.0897,0.1088,0.1111,0.0755,0.0897,0.1088,0.1111,0.0755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,0.9992,0.9992,0.9104,0.884,0.9245,0.8913,0.9523,0.9377,0.96,0.9418,11475,11475,11475,11475,"9,0,1028,10438","9,0,1331,10135","9,0,866,10600","9,0,1247,10219",0.9992,0.9992,0.9992,0.9992,0.9104,0.884,0.9245,0.8913,0.9523,0.9377,0.96,0.9418,11475,11475,11475,11475,"9,0,1028,10438","9,0,1331,10135","9,0,866,10600","9,0,1247,10219"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9686,0.9593,0.9599,0.9726,0.9686,0.9593,0.9599,0.9726,0.9686,0.9593,0.9599,0.9726,0.1111,0.1111,0.1111,0.1107,0.1111,0.1111,0.1111,0.1107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8552,0.9298,0.8926,0.9289,0.9211,0.9629,0.9425,0.9624,11475,11475,11475,11475,"9,0,1662,9804","8,1,804,10662","9,0,1232,10234","8,1,815,10651",0.9992,0.9991,0.9992,0.9991,0.8552,0.9298,0.8926,0.9289,0.9211,0.9629,0.9425,0.9624,11475,11475,11475,11475,"9,0,1662,9804","8,1,804,10662","9,0,1232,10234","8,1,815,10651"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_SUBWAY_EXIT_NORMAL-{CRN}_.pkl,Normal,SUBWAY_EXIT,NORMAL,128,MSE,ADAM,True,False,0.9733,0.9669,0.9652,0.9753,0.9733,0.9669,0.9652,0.9753,0.9733,0.9669,0.9652,0.9753,0.1111,0.1111,0.1111,0.0659,0.1111,0.1111,0.1111,0.0659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9991,0.9992,0.9991,0.8729,0.9535,0.9013,0.9487,0.9313,0.9754,0.9473,0.9729,11475,11475,11475,11475,"9,0,1459,10007","8,1,533,10933","9,0,1133,10333","8,1,588,10878",0.9992,0.9991,0.9992,0.9991,0.8729,0.9535,0.9013,0.9487,0.9313,0.9754,0.9473,0.9729,11475,11475,11475,11475,"9,0,1459,10007","8,1,533,10933","9,0,1133,10333","8,1,588,10878"
